Order_ID,Order_Date,Retailer_ID,Product_SKU,Sum of Product_Price,Sum of Product_Cost,Sum of Order_Quantity,Sum of Sales_Amount,Sum of Cost_of_Goods_Sold,Sum of Product_Discount,Sum of Profit,Sum of Profit_Margin
223,2018-01-31 00:00:00,246,MH13-XL-Lavender,23,19.44,38,874,738.72,0.43902439024390244,135.27999999999997,0.15478260869565214
224,2018-01-31 00:00:00,488,MH13-XS-Blue,23,9.27,42,966,389.34,0.23333333333333334,576.6600000000001,0.5969565217391305
225,2018-02-01 00:00:00,693,MH08-L-Brown,43,20.27,36,1548,729.72,0,818.28,0.5286046511627907
226,2018-02-01 00:00:00,14,MH13-XS-Green,45,22.1,26,1170,574.6,0,595.4,0.5088888888888888
227,2018-02-02 00:00:00,669,MH01-L-Gray,38,16.42,32,1216,525.44,0.13636363636363635,690.56,0.5678947368421052
228,2018-02-02 00:00:00,650,MH13-XS-Lavender,39,12.68,22,858,278.96,0.09302325581395349,579.04,0.6748717948717948
229,2018-02-02 00:00:00,401,MH09-S-Pink,22,9.79,35,770,342.65,0.45,427.35,0.555
230,2018-02-02 00:00:00,254,MH01-XS-Gray,26,12.96,36,936,466.56,0.38095238095238093,469.44,0.5015384615384615
231,2018-02-02 00:00:00,741,MJ01-S-Pink,45,25.03,33,1485,825.99,0.296875,659.01,0.44377777777777777
232,2018-02-02 00:00:00,178,MJ01-L-Orange,59,24.43,43,2537,1050.49,0,1486.51,0.5859322033898305
233,2018-02-02 00:00:00,310,MJ01-L-Red,50,19.25,9,450,173.25,0.16666666666666666,276.75,0.615
234,2018-02-02 00:00:00,310,MJ01-L-Yellow,56,21.27,14,784,297.78,0.1111111111111111,486.22,0.6201785714285715
235,2018-02-02 00:00:00,310,MJ01-M-Orange,65,23.07,46,2990,1061.22,0,1928.78,0.6450769230769231
236,2018-02-02 00:00:00,593,MJ01-M-Red,55,17.12,47,2585,804.64,0.12698412698412698,1780.3600000000001,0.6887272727272727
237,2018-02-02 00:00:00,215,MJ01-M-Yellow,43,21.8,10,430,218,0.3064516129032258,212,0.4930232558139535
238,2018-02-02 00:00:00,425,MJ01-S-Orange,63,29.61,18,1134,532.98,0,601.02,0.53
239,2018-02-02 00:00:00,287,MJ01-S-Red,65,22.63,2,130,45.26,0,84.74000000000001,0.651846153846154
240,2018-02-02 00:00:00,637,MJ01-S-Yellow,53,23.07,20,1060,461.4,0.15873015873015872,598.6,0.5647169811320755
241,2018-02-02 00:00:00,629,MJ01-XL-Orange,63,33.37,50,3150,1668.5,0.015625,1481.5,0.4703174603174603
242,2018-02-02 00:00:00,758,MJ01-XL-Red,47,19.57,40,1880,782.8,0.25396825396825395,1097.2,0.5836170212765958
243,2018-02-03 00:00:00,660,MJ01-XL-Yellow,57,22.639999999999997,29,1653,656.56,0.109375,996.44,0.6028070175438597
244,2018-02-03 00:00:00,152,MJ01-XS-Orange,63,25.2,3,189,75.6,0,113.4,0.6
245,2018-02-03 00:00:00,577,MJ01-XS-Red,41,21.349999999999998,6,246,128.1,0.359375,117.9,0.47926829268292687
246,2018-02-03 00:00:00,397,MJ01-XS-Yellow,40,28.08,48,1920,1347.84,0.38461538461538464,572.1600000000001,0.29800000000000004
247,2018-02-03 00:00:00,444,MJ02-S-Pink,56,33.18,15,840,497.7,0.125,342.3,0.40750000000000003
248,2018-02-03 00:00:00,734,MJ02-L-Green,52,14.56,39,2028,567.84,0.2,1460.1599999999999,0.72
249,2018-02-03 00:00:00,137,MH03-XS-Green,35,12.260000000000002,23,805,281.98,0.14634146341463414,523.02,0.6497142857142857
250,2018-02-04 00:00:00,389,MJ02-L-Orange,59,27.040000000000003,24,1416,648.96,0.078125,767.04,0.5416949152542373
251,2018-02-04 00:00:00,613,MH01-XL-Gray,29,18.57,4,116,74.28,0.35555555555555557,41.72,0.3596551724137931
252,2018-02-04 00:00:00,562,MJ02-L-Red,40,19.09,30,1200,572.7,0.3548387096774194,627.3,0.5227499999999999
253,2018-02-04 00:00:00,696,MJ02-M-Green,46,31.1,45,2070,1399.5,0.23333333333333334,670.5,0.3239130434782609
254,2018-02-04 00:00:00,158,MJ02-M-Orange,45,29.25,2,90,58.5,0.26229508196721313,31.5,0.35
255,2018-02-04 00:00:00,362,MJ02-M-Red,51,16.61,16,816,265.76,0.19047619047619047,550.24,0.6743137254901961
256,2018-02-05 00:00:00,97,MJ02-S-Green,60,22.340000000000003,46,2760,1027.64,0.01639344262295082,1732.36,0.6276666666666666
257,2018-02-05 00:00:00,662,MJ02-S-Orange,60,34.2,30,1800,1026,0,774,0.43
258,2018-02-05 00:00:00,34,MH10-XL-Black,39,11.040000000000001,28,1092,309.12,0.13333333333333333,782.88,0.7169230769230769
259,2018-02-05 00:00:00,367,MJ02-S-Red,55,18.759999999999998,14,770,262.64,0.06779661016949153,507.36,0.6589090909090909
260,2018-02-05 00:00:00,407,MJ02-XL-Green,55,26.3,46,2530,1209.8,0.11290322580645161,1320.2,0.5218181818181818
261,2018-02-06 00:00:00,65,MJ02-XL-Orange,46,23.68,4,184,94.72,0.25806451612903225,89.28,0.4852173913043478
262,2018-02-06 00:00:00,332,MJ02-XL-Red,57,22.16,47,2679,1041.52,0,1637.48,0.6112280701754386
263,2018-02-06 00:00:00,20,MJ02-XS-Green,65,24.900000000000002,38,2470,946.2,0,1523.8,0.6169230769230769
264,2018-02-06 00:00:00,706,MJ02-XS-Orange,54,19.5,20,1080,390,0.16923076923076924,690,0.6388888888888888
265,2018-02-07 00:00:00,126,MJ02-XS-Red,50,24.54,43,2150,1055.22,0.23076923076923078,1094.78,0.5092
266,2018-02-08 00:00:00,348,MJ03-S-Pink,58,29.569999999999997,44,2552,1301.08,0.07936507936507936,1250.92,0.4901724137931035
267,2018-02-08 00:00:00,401,MJ03-L-Black,59,23.599999999999998,7,413,165.2,0.016666666666666666,247.8,0.6
268,2018-02-08 00:00:00,114,MJ03-L-Green,65,23.64,41,2665,969.24,0,1695.76,0.6363076923076924
269,2018-02-08 00:00:00,777,MH01-XS-Black,31,9.98,22,682,219.56,0.27906976744186046,462.44,0.6780645161290323
270,2018-02-08 00:00:00,334,MJ03-L-Red,56,22.82,5,280,114.1,0.06666666666666667,165.9,0.5925
271,2018-02-09 00:00:00,721,MJ03-M-Black,43,26.66,36,1548,959.76,0.2037037037037037,588.24,0.38
272,2018-02-09 00:00:00,656,MJ03-M-Green,43,29.490000000000002,18,774,530.82,0.3064516129032258,243.17999999999995,0.31418604651162785
273,2018-02-09 00:00:00,16,MJ03-M-Red,48,21.49,48,2304,1031.52,0.26153846153846155,1272.48,0.5522916666666666
274,2018-02-09 00:00:00,7,MH04-S-Green,39,16.63,17,663,282.71,0.07142857142857142,380.29,0.5735897435897436
275,2018-02-09 00:00:00,384,MJ03-S-Black,57,15.39,7,399,107.73,0.109375,291.27,0.73
276,2018-02-10 00:00:00,784,MJ03-S-Green,42,16.39,38,1596,622.82,0.3,973.18,0.6097619047619047
277,2018-02-10 00:00:00,326,MH05-M-Green,34,12.81,15,510,192.15,0.24444444444444444,317.85,0.6232352941176471
278,2018-02-10 00:00:00,314,MJ03-S-Red,53,32.6,31,1643,1010.6,0.15873015873015872,632.4,0.38490566037735846
279,2018-02-10 00:00:00,353,MJ03-XL-Black,56,28.56,17,952,485.52,0,466.48,0.49000000000000005
280,2018-02-10 00:00:00,404,MJ01-L-Orange,59,24.43,31,1829,757.33,0,1071.67,0.5859322033898305
281,2018-02-10 00:00:00,631,MH01-L-Gray,37,16.419999999999998,37,1369,607.54,0.1590909090909091,761.46,0.5562162162162162
282,2018-02-10 00:00:00,393,MH02-XL-Black,42,16.3,22,924,358.6,0,565.4,0.6119047619047618
283,2018-02-10 00:00:00,591,MJ03-XL-Green,61,24.299999999999997,13,793,315.9,0,477.1,0.6016393442622952
284,2018-02-10 00:00:00,656,MJ03-XL-Red,49,23.25,1,49,23.25,0.18333333333333332,25.75,0.5255102040816326
285,2018-02-10 00:00:00,777,MJ03-XS-Black,55,30.130000000000003,20,1100,602.6,0.140625,497.4,0.4521818181818182
286,2018-02-10 00:00:00,133,MJ03-XS-Green,45,24.66,14,630,345.24,0.3076923076923077,284.76,0.452
287,2018-02-10 00:00:00,108,MH07-S-Green,37,14.409999999999998,22,814,317.02,0.17777777777777778,496.98,0.6105405405405405
288,2018-02-11 00:00:00,220,MJ03-XS-Red,45,20.34,44,1980,894.96,0.27419354838709675,1085.04,0.5479999999999999
289,2018-02-11 00:00:00,727,MJ04-S-Pink,54,21.03,6,324,126.18,0.16923076923076924,197.82,0.6105555555555555
290,2018-02-11 00:00:00,627,MJ04-L-Black,63,25.24,42,2646,1060.08,0,1585.92,0.5993650793650794
291,2018-02-11 00:00:00,482,MJ04-L-Blue,44,18.48,45,1980,831.6,0.22807017543859648,1148.4,0.5800000000000001
292,2018-02-11 00:00:00,362,MJ04-L-Purple,48,25.36,48,2304,1217.28,0.21311475409836064,1086.72,0.4716666666666667
293,2018-02-12 00:00:00,573,MJ04-M-Black,59,18.99,47,2773,892.53,0.06349206349206349,1880.47,0.678135593220339
294,2018-02-12 00:00:00,754,MJ04-M-Blue,64,16.96,8,512,135.68,0,376.32,0.735
295,2018-02-12 00:00:00,74,MJ04-M-Purple,54,19.14,4,216,76.56,0,139.44,0.6455555555555555
296,2018-02-12 00:00:00,653,MJ04-S-Black,62,30.320000000000004,34,2108,1030.88,0.03125,1077.12,0.5109677419354838
297,2018-02-13 00:00:00,358,MJ04-S-Blue,46,18.27,30,1380,548.1,0.20689655172413793,831.9,0.6028260869565217
298,2018-02-13 00:00:00,276,MJ04-S-Purple,43,21.16,3,129,63.48,0.2833333333333333,65.52000000000001,0.5079069767441862
299,2018-02-13 00:00:00,298,MJ04-XL-Black,40,24.4,13,520,317.2,0.375,202.8,0.39
300,2018-02-13 00:00:00,270,MH13-M-Green,40,22.97,20,800,459.4,0.1111111111111111,340.6,0.42575
301,2018-02-13 00:00:00,344,MJ04-XL-Blue,40,19.53,34,1360,664.02,0.375,695.98,0.51175
302,2018-02-13 00:00:00,508,MJ04-XL-Purple,43,20.23,46,1978,930.58,0.3384615384615385,1047.42,0.5295348837209303
303,2018-02-13 00:00:00,555,MJ04-XS-Black,61,22.9,4,244,91.6,0.046875,152.4,0.6245901639344262
304,2018-02-13 00:00:00,68,MJ01-XS-Yellow,57,28.080000000000002,23,1311,645.84,0.12307692307692308,665.16,0.5073684210526316
305,2018-02-14 00:00:00,376,MJ04-XS-Blue,46,20.52,24,1104,492.48,0.22033898305084745,611.52,0.5539130434782609
306,2018-02-14 00:00:00,397,MJ04-XS-Purple,58,18.560000000000002,37,2146,686.72,0,1459.28,0.6799999999999999
307,2018-02-14 00:00:00,131,MH05-M-Green,33,12.81,15,495,192.15,0.26666666666666666,302.85,0.6118181818181818
308,2018-02-14 00:00:00,79,MJ06-S-Pink,41,29.65,15,615,444.75,0.3492063492063492,170.25,0.27682926829268295
309,2018-02-14 00:00:00,252,MJ06-L-Blue,57,21.419999999999998,28,1596,599.76,0.09523809523809523,996.24,0.6242105263157894
310,2018-02-14 00:00:00,504,MH07-XL-Black,37,17.700000000000003,41,1517,725.7,0.075,791.3,0.5216216216216216
311,2018-02-15 00:00:00,232,MJ06-L-Green,47,25.4,2,94,50.8,0.27692307692307694,43.2,0.45957446808510644
312,2018-02-15 00:00:00,146,MJ06-L-Purple,59,32.63,10,590,326.3,0.078125,263.7,0.4469491525423729
313,2018-02-15 00:00:00,604,MJ06-M-Blue,65,31.21,22,1430,686.62,0,743.38,0.5198461538461538
314,2018-02-15 00:00:00,142,MJ06-M-Green,46,11.96,44,2024,526.24,0.14814814814814814,1497.76,0.74
315,2018-02-15 00:00:00,710,MJ06-M-Purple,57,23.82,5,285,119.1,0.03389830508474576,165.9,0.5821052631578948
316,2018-02-16 00:00:00,2,MJ06-S-Blue,63,23.16,30,1890,694.8,0,1195.2,0.6323809523809524
317,2018-02-16 00:00:00,441,MJ06-S-Green,63,25.53,8,504,204.24,0.03076923076923077,299.76,0.5947619047619047
318,2018-02-17 00:00:00,403,MH10-M-Red,35,18.22,37,1295,674.14,0.20454545454545456,620.86,0.4794285714285714
319,2018-02-17 00:00:00,130,MJ06-S-Purple,47,20.68,29,1363,599.72,0.265625,763.28,0.5599999999999999
320,2018-02-17 00:00:00,273,MJ06-XL-Blue,65,23.400000000000002,48,3120,1123.2,0,1996.8,0.64
321,2018-02-17 00:00:00,420,MJ06-XL-Green,48,29.28,33,1584,966.24,0.26153846153846155,617.76,0.39
322,2018-02-17 00:00:00,681,MH05-M-Green,45,12.81,37,1665,473.97,0,1191.03,0.7153333333333333
323,2018-02-17 00:00:00,172,MJ06-XL-Purple,48,20.14,4,192,80.56,0.07692307692307693,111.44,0.5804166666666667
324,2018-02-18 00:00:00,531,MJ06-XS-Blue,61,28.110000000000003,49,2989,1377.39,0.06153846153846154,1611.61,0.5391803278688524
325,2018-02-18 00:00:00,180,MJ06-XS-Green,52,29.64,37,1924,1096.68,0.10344827586206896,827.3199999999999,0.43
326,2018-02-18 00:00:00,269,MJ06-XS-Purple,49,20.580000000000002,24,1176,493.92,0.15517241379310345,682.0799999999999,0.58
327,2018-02-18 00:00:00,755,MJ02-XS-Red,50,24.540000000000003,48,2400,1177.92,0.23076923076923078,1222.08,0.5092
328,2018-02-18 00:00:00,226,MJ07-S-Pink,47,29.51,41,1927,1209.91,0.22950819672131148,717.0899999999999,0.37212765957446803
329,2018-02-18 00:00:00,296,MJ07-L-Black,42,21.84,31,1302,677.04,0.34375,624.96,0.48000000000000004
330,2018-02-19 00:00:00,437,MJ07-L-Red,54,18.05,11,594,198.55,0.15625,395.45,0.6657407407407407
331,2018-02-19 00:00:00,166,MJ07-L-Yellow,45,20.18,18,810,363.24,0.3076923076923077,446.76,0.5515555555555556
332,2018-02-19 00:00:00,288,MJ07-M-Black,40,20.599999999999998,39,1560,803.4,0.36507936507936506,756.6,0.48500000000000004
333,2018-02-20 00:00:00,236,MJ07-M-Red,58,21.69,42,2436,910.98,0.09375,1525.02,0.6260344827586207
334,2018-02-20 00:00:00,611,MH08-XS-Red,43,15.05,27,1161,406.35,0,754.65,0.65
335,2018-02-20 00:00:00,671,MJ01-XL-Orange,58,33.37,50,2900,1668.5,0.09375,1231.5,0.4246551724137931
336,2018-02-20 00:00:00,434,MH04-XL-Yellow,22,13.219999999999999,40,880,528.8,0.4634146341463415,351.20000000000005,0.39909090909090916
337,2018-02-21 00:00:00,474,MH08-S-Purple,33,13.739999999999998,22,726,302.28,0.21428571428571427,423.72,0.5836363636363636
338,2018-02-21 00:00:00,774,MJ07-M-Yellow,45,21.38,30,1350,641.4,0.27419354838709675,708.6,0.524888888888889
339,2018-02-21 00:00:00,210,MJ07-S-Black,61,29.05,17,1037,493.85,0.016129032258064516,543.15,0.5237704918032786
340,2018-02-21 00:00:00,639,MJ07-S-Red,65,23.400000000000002,19,1235,444.6,0,790.4,0.64
341,2018-02-22 00:00:00,535,MJ07-S-Yellow,55,24.87,1,55,24.87,0.12698412698412698,30.13,0.5478181818181818
342,2018-02-22 00:00:00,390,MJ07-XL-Black,43,19.4,46,1978,892.4,0.328125,1085.6,0.5488372093023255
343,2018-02-22 00:00:00,513,MJ07-XL-Red,40,17.919999999999998,17,680,304.64,0.3103448275862069,375.36,0.552
344,2018-02-22 00:00:00,57,MH10-M-Black,36,11.96,12,432,143.52,0.18181818181818182,288.48,0.6677777777777778
345,2018-02-23 00:00:00,180,MJ07-XL-Yellow,62,33.480000000000004,31,1922,1037.88,0,884.1199999999999,0.45999999999999996
346,2018-02-23 00:00:00,36,MH08-S-Purple,30,13.739999999999998,22,660,302.28,0.2857142857142857,357.72,0.542
347,2018-02-23 00:00:00,520,MJ07-XS-Black,41,25.150000000000002,3,123,75.45,0.36923076923076925,47.55,0.3865853658536585
348,2018-02-23 00:00:00,292,MJ07-XS-Red,62,20.52,39,2418,800.28,0,1617.72,0.6690322580645162
349,2018-02-23 00:00:00,510,MJ07-XS-Yellow,45,21.64,31,1395,670.84,0.296875,724.16,0.5191111111111111
350,2018-02-24 00:00:00,390,MJ01-L-Orange,51,24.43,23,1173,561.89,0.13559322033898305,611.11,0.5209803921568628
351,2018-02-24 00:00:00,196,MH05-XS-Green,26,13.780000000000001,20,520,275.6,0.38095238095238093,244.39999999999998,0.47
352,2018-02-24 00:00:00,311,MH10-XS-Black,23,13.32,24,552,319.68,0.41025641025641024,232.32,0.4208695652173913
353,2018-02-24 00:00:00,185,MJ08-S-Pink,61,28.21,20,1220,564.2,0,655.8,0.5375409836065573
354,2018-02-24 00:00:00,482,MJ08-L-Blue,51,27.33,15,765,409.95,0.19047619047619047,355.05,0.4641176470588235
355,2018-02-24 00:00:00,323,MJ08-L-Gray,60,16.2,20,1200,324,0.01639344262295082,876,0.73
356,2018-02-24 00:00:00,702,MH04-XS-Yellow,23,13.360000000000001,22,506,293.92,0.43902439024390244,212.07999999999998,0.41913043478260864
357,2018-02-24 00:00:00,108,MJ08-L-Green,59,39.53,9,531,355.77,0.03278688524590164,175.23000000000002,0.33
358,2018-02-24 00:00:00,421,MH12-L-Red,25,10.64,22,550,234.08,0.358974358974359,315.91999999999996,0.5743999999999999
359,2018-02-25 00:00:00,205,MH03-XL-Green,41,13.430000000000001,28,1148,376.04,0.046511627906976744,771.96,0.672439024390244
360,2018-02-25 00:00:00,59,MJ08-M-Blue,50,14.03,14,700,196.42,0.12280701754385964,503.58000000000004,0.7194
361,2018-02-25 00:00:00,74,MJ08-M-Gray,57,33.059999999999995,39,2223,1289.34,0.09523809523809523,933.6600000000001,0.42000000000000004
362,2018-02-25 00:00:00,422,MJ08-M-Green,50,23.96,10,500,239.6,0.15254237288135594,260.4,0.5207999999999999
363,2018-02-25 00:00:00,126,MJ08-S-Blue,57,31.6,16,912,505.6,0.06557377049180328,406.4,0.4456140350877193
364,2018-02-26 00:00:00,315,MJ08-S-Gray,60,25.729999999999997,23,1380,591.79,0.03225806451612903,788.21,0.5711666666666667
365,2018-02-26 00:00:00,354,MJ08-S-Green,40,20.24,18,720,364.32,0.3548387096774194,355.68,0.494
366,2018-02-26 00:00:00,509,MJ08-XL-Blue,43,23.87,29,1247,692.23,0.328125,554.77,0.44488372093023254
367,2018-02-26 00:00:00,497,MJ08-XL-Gray,64,25.72,46,2944,1183.12,0,1760.88,0.598125
368,2018-02-27 00:00:00,23,MJ08-XL-Green,60,19.8,25,1500,495,0.047619047619047616,1005,0.67
369,2018-02-27 00:00:00,615,MJ06-L-Blue,59,21.419999999999998,13,767,278.46,0.06349206349206349,488.54,0.6369491525423729
370,2018-02-27 00:00:00,230,MJ08-XS-Blue,56,18.97,38,2128,720.86,0,1407.1399999999999,0.6612499999999999
371,2018-02-27 00:00:00,579,MH07-XL-Green,29,11.46,1,29,11.46,0.2926829268292683,17.54,0.6048275862068965
372,2018-02-27 00:00:00,686,MJ08-XS-Gray,43,23.68,8,344,189.44,0.2037037037037037,154.56,0.4493023255813954
373,2018-02-27 00:00:00,295,MJ08-XS-Green,41,16.060000000000002,37,1517,594.22,0.36923076923076925,922.78,0.6082926829268293
374,2018-02-27 00:00:00,126,MJ09-S-Pink,44,24.52,10,440,245.2,0.2786885245901639,194.8,0.44272727272727275
375,2018-02-28 00:00:00,559,MH09-L-Green,34,14.010000000000002,29,986,406.29,0.17073170731707318,579.71,0.5879411764705883
376,2018-02-28 00:00:00,651,MJ09-L-Blue,45,24.3,15,675,364.5,0.2857142857142857,310.5,0.46
377,2018-02-28 00:00:00,544,MJ09-L-White,57,17.1,1,57,17.1,0.109375,39.9,0.7
378,2018-02-28 00:00:00,673,MJ09-L-Yellow,57,32.230000000000004,20,1140,644.6,0.12307692307692308,495.4,0.4345614035087719
379,2018-02-28 00:00:00,465,MH08-M-Red,22,11.899999999999999,47,1034,559.3,0.47619047619047616,474.70000000000005,0.45909090909090916
380,2018-02-28 00:00:00,266,MH02-S-Blue,43,17.37,3,129,52.11,0.044444444444444446,76.89,0.596046511627907
381,2018-03-01 00:00:00,33,MH07-M-Black,45,14.68,34,1530,499.12,0,1030.88,0.6737777777777778
382,2018-03-02 00:00:00,416,MJ09-M-Blue,46,18.400000000000002,6,276,110.4,0.17857142857142858,165.6,0.6
383,2018-03-02 00:00:00,500,MJ09-M-White,63,26.46,14,882,370.44,0,511.56,0.58
384,2018-03-02 00:00:00,82,MJ09-M-Yellow,44,21.65,1,44,21.65,0.3125,22.35,0.5079545454545454
385,2018-03-03 00:00:00,586,MJ01-XL-Yellow,64,22.64,44,2816,996.16,0,1819.8400000000001,0.6462500000000001
386,2018-03-03 00:00:00,624,MJ09-S-Blue,65,34.19,5,325,170.95,0,154.05,0.47400000000000003
387,2018-03-03 00:00:00,310,MJ09-S-White,62,32.3,36,2232,1162.8,0.046153846153846156,1069.2,0.47903225806451616
388,2018-03-03 00:00:00,672,MJ09-S-Yellow,62,22.31,25,1550,557.75,0,992.25,0.6401612903225806
389,2018-03-03 00:00:00,600,MJ09-XL-Blue,46,18.09,27,1242,488.43,0.22033898305084745,753.5699999999999,0.6067391304347826
390,2018-03-03 00:00:00,446,MJ09-XL-White,64,17.92,9,576,161.28,0.015384615384615385,414.72,0.7200000000000001
391,2018-03-03 00:00:00,295,MJ09-XL-Yellow,65,43.55,45,2925,1959.75,0,965.25,0.33
392,2018-03-03 00:00:00,599,MJ06-S-Pink,63,29.650000000000002,9,567,266.85,0,300.15,0.5293650793650794
393,2018-03-03 00:00:00,450,MJ09-XS-Blue,54,26.380000000000003,21,1134,553.98,0.11475409836065574,580.02,0.5114814814814814
394,2018-03-04 00:00:00,344,MJ09-XS-White,57,20.279999999999998,26,1482,527.28,0.109375,954.72,0.6442105263157895
395,2018-03-04 00:00:00,533,MJ09-XS-Yellow,43,14.809999999999999,10,430,148.1,0.3384615384615385,281.9,0.6555813953488372
396,2018-03-04 00:00:00,79,MJ10-S-Pink,63,40.32,16,1008,645.12,0,362.88,0.36
397,2018-03-04 00:00:00,263,MJ10-L-Black,54,28.62,14,756,400.68,0.16923076923076924,355.32,0.47
398,2018-03-05 00:00:00,269,MH12-XS-Green,31,13.88,20,620,277.6,0.27906976744186046,342.4,0.552258064516129
399,2018-03-06 00:00:00,540,MJ10-L-Orange,43,28.15,15,645,422.25,0.14,222.75,0.3453488372093023
400,2018-03-06 00:00:00,544,MJ10-L-Red,63,15.75,50,3150,787.5,0,2362.5,0.75
401,2018-03-06 00:00:00,207,MJ10-M-Black,47,29.14,11,517,320.54,0.265625,196.45999999999998,0.37999999999999995
402,2018-03-06 00:00:00,674,MJ10-M-Orange,45,25.520000000000003,11,495,280.72,0.21052631578947367,214.27999999999997,0.4328888888888888
403,2018-03-06 00:00:00,162,MJ10-M-Red,50,24.209999999999997,33,1650,798.93,0.23076923076923078,851.07,0.5158
404,2018-03-07 00:00:00,519,MJ10-S-Black,65,18.849999999999998,33,2145,622.05,0,1522.95,0.7100000000000001
405,2018-03-07 00:00:00,690,MJ10-S-Orange,44,24.369999999999997,21,924,511.77,0.30158730158730157,412.23,0.44613636363636366
406,2018-03-07 00:00:00,541,MJ10-S-Red,57,18.23,35,1995,638.05,0.03389830508474576,1356.95,0.6801754385964912
407,2018-03-07 00:00:00,664,MJ10-XL-Black,60,29.049999999999997,42,2520,1220.1,0.0625,1299.9,0.5158333333333334
408,2018-03-07 00:00:00,266,MJ06-S-Green,42,25.53,33,1386,842.49,0.35384615384615387,543.51,0.3921428571428571
409,2018-03-08 00:00:00,368,MJ10-XL-Orange,59,21.83,36,2124,785.88,0,1338.12,0.6299999999999999
410,2018-03-08 00:00:00,580,MJ10-XL-Red,56,30.28,3,168,90.84,0.125,77.16,0.45928571428571424
411,2018-03-08 00:00:00,492,MJ10-XS-Black,50,24.95,25,1250,623.75,0.1935483870967742,626.25,0.501
412,2018-03-08 00:00:00,635,MJ10-XS-Orange,46,11.5,6,276,69,0.28125,207,0.75
413,2018-03-09 00:00:00,89,MJ10-XS-Red,65,22.05,44,2860,970.2,0,1889.8,0.6607692307692308
414,2018-03-09 00:00:00,499,MJ11-S-Pink,44,27.040000000000003,18,792,486.72,0.2903225806451613,305.28,0.38545454545454544
415,2018-03-09 00:00:00,589,MJ11-L-Black,45,22.54,11,495,247.94,0.1509433962264151,247.06,0.4991111111111111
416,2018-03-09 00:00:00,184,MJ11-L-Green,54,30.779999999999998,36,1944,1108.08,0.1,835.9200000000001,0.43000000000000005
417,2018-03-10 00:00:00,203,MJ11-L-Red,40,26.11,39,1560,1018.29,0.3548387096774194,541.71,0.34725
418,2018-03-10 00:00:00,62,MJ01-S-Yellow,51,23.07,46,2346,1061.22,0.19047619047619047,1284.78,0.5476470588235294
419,2018-03-10 00:00:00,687,MH10-L-Red,22,13.83,31,682,428.73,0.5,253.26999999999998,0.37136363636363634
420,2018-03-10 00:00:00,413,MH03-M-Blue,40,16.14,20,800,322.8,0.1111111111111111,477.2,0.5965
421,2018-03-10 00:00:00,752,MJ02-XL-Orange,44,23.68,31,1364,734.08,0.2903225806451613,629.92,0.4618181818181818
